Id,Labels,Nurturing,Creative,Rational,Sensitive,Determined,Introspective
SH00516,[‘Nurturing’],1,0,0,0,0,0
SH00517,[‘Nurturing’],1,0,0,0,0,0
SH00518,[‘Nurturing’],1,0,0,0,0,0
SH00519,[‘Nurturing’],1,0,0,0,0,0
SH00520,[‘Nurturing’],1,0,0,0,0,0
SH00521,[‘Nurturing’],1,0,0,0,0,0
SH00522,[‘Nurturing’],1,0,0,0,0,0
SH00523,[‘Nurturing’],1,0,0,0,0,0
SH00524,[‘Nurturing’],1,0,0,0,0,0
SH00525,[‘Nurturing’],1,0,0,0,0,0
SH00526,[‘Nurturing’],1,0,0,0,0,0
SH00527,[‘Nurturing’],1,0,0,0,0,0
SH00528,[‘Nurturing’],1,0,0,0,0,0
SH00529,[‘Nurturing’],1,0,0,0,0,0
SH00530,[‘Nurturing’],1,0,0,0,0,0
SH00531,[‘Nurturing’],1,0,0,0,0,0
SH00532,[‘Nurturing’],1,0,0,0,0,0
SH00533,[‘Nurturing’],1,0,0,0,0,0
SH00534,[‘Nurturing’],1,0,0,0,0,0
SH00535,[‘Nurturing’],1,0,0,0,0,0
SH00536,[‘Nurturing’],1,0,0,0,0,0
SH00537,[‘Nurturing’],1,0,0,0,0,0
SH00538,[‘Nurturing’],1,0,0,0,0,0
SH00539,[‘Nurturing’],1,0,0,0,0,0
SH00540,[‘Nurturing’],1,0,0,0,0,0
SH00541,[‘Nurturing’],1,0,0,0,0,0
SH00542,[‘Nurturing’],1,0,0,0,0,0
SH00543,[‘Nurturing’],1,0,0,0,0,0
SH00544,[‘Nurturing’],1,0,0,0,0,0
SH00545,[‘Nurturing’],1,0,0,0,0,0
SH00546,[‘Nurturing’],1,0,0,0,0,0
SH00547,[‘Nurturing’],1,0,0,0,0,0
SH00548,[‘Nurturing’],1,0,0,0,0,0
SH00549,[‘Nurturing’],1,0,0,0,0,0
SH00550,[‘Nurturing’],1,0,0,0,0,0
SH00551,[‘Nurturing’],1,0,0,0,0,0
SH00552,[‘Nurturing’],1,0,0,0,0,0
SH00553,[‘Nurturing’],1,0,0,0,0,0
SH00554,[‘Nurturing’],1,0,0,0,0,0
SH00555,[‘Nurturing’],1,0,0,0,0,0
SH00556,[‘Nurturing’],1,0,0,0,0,0
SH00557,[‘Nurturing’],1,0,0,0,0,0
SH00558,[‘Nurturing’],1,0,0,0,0,0
SH00559,[‘Nurturing’],1,0,0,0,0,0
SH00560,[‘Nurturing’],1,0,0,0,0,0
SH00561,[‘Nurturing’],1,0,0,0,0,0
SH00562,[‘Nurturing’],1,0,0,0,0,0
SH00563,[‘Nurturing’],1,0,0,0,0,0
SH00564,[‘Nurturing’],1,0,0,0,0,0
SH00565,[‘Nurturing’],1,0,0,0,0,0
SH00566,[‘Nurturing’],1,0,0,0,0,0
SH00567,[‘Nurturing’],1,0,0,0,0,0
SH00568,[‘Nurturing’],1,0,0,0,0,0
SH00569,[‘Nurturing’],1,0,0,0,0,0
SH00570,[‘Nurturing’],1,0,0,0,0,0
SH00571,[‘Nurturing’],1,0,0,0,0,0
SH00572,[‘Nurturing’],1,0,0,0,0,0
SH00573,[‘Nurturing’],1,0,0,0,0,0
SH00574,[‘Nurturing’],1,0,0,0,0,0
SH00575,[‘Nurturing’],1,0,0,0,0,0
SH00576,[‘Nurturing’],1,0,0,0,0,0
SH00577,[‘Nurturing’],1,0,0,0,0,0
SH00578,[‘Nurturing’],1,0,0,0,0,0
SH00579,[‘Nurturing’],1,0,0,0,0,0
SH00580,[‘Nurturing’],1,0,0,0,0,0
SH00581,[‘Nurturing’],1,0,0,0,0,0
SH00582,[‘Nurturing’],1,0,0,0,0,0
SH00583,[‘Nurturing’],1,0,0,0,0,0
SH00584,[‘Nurturing’],1,0,0,0,0,0
SH00585,[‘Nurturing’],1,0,0,0,0,0
SH00586,[‘Nurturing’],1,0,0,0,0,0
SH00587,[‘Nurturing’],1,0,0,0,0,0
SH00588,[‘Nurturing’],1,0,0,0,0,0
SH00589,[‘Nurturing’],1,0,0,0,0,0
SH00590,[‘Nurturing’],1,0,0,0,0,0
SH00591,[‘Nurturing’],1,0,0,0,0,0
SH00592,[‘Nurturing’],1,0,0,0,0,0
SH00593,[‘Nurturing’],1,0,0,0,0,0
SH00594,[‘Nurturing’],1,0,0,0,0,0
SH00595,[‘Nurturing’],1,0,0,0,0,0
SH00596,[‘Nurturing’],1,0,0,0,0,0
SH00597,[‘Nurturing’],1,0,0,0,0,0
SH00598,[‘Nurturing’],1,0,0,0,0,0
SH00599,[‘Nurturing’],1,0,0,0,0,0
SH00600,[‘Nurturing’],1,0,0,0,0,0
SH00601,[‘Nurturing’],1,0,0,0,0,0
SH00602,[‘Nurturing’],1,0,0,0,0,0
SH00603,[‘Nurturing’],1,0,0,0,0,0
SH00604,[‘Nurturing’],1,0,0,0,0,0
SH00605,[‘Nurturing’],1,0,0,0,0,0
SH00606,[‘Nurturing’],1,0,0,0,0,0
SH00607,[‘Nurturing’],1,0,0,0,0,0
SH00608,[‘Nurturing’],1,0,0,0,0,0
SH00609,[‘Nurturing’],1,0,0,0,0,0
SH00610,[‘Nurturing’],1,0,0,0,0,0
SH00611,[‘Nurturing’],1,0,0,0,0,0
SH00612,[‘Nurturing’],1,0,0,0,0,0
SH00613,[‘Nurturing’],1,0,0,0,0,0
SH00614,[‘Nurturing’],1,0,0,0,0,0
SH00615,[‘Nurturing’],1,0,0,0,0,0
SH00616,[‘Nurturing’],1,0,0,0,0,0
SH00617,[‘Nurturing’],1,0,0,0,0,0
SH00618,[‘Nurturing’],1,0,0,0,0,0
SH00619,[‘Nurturing’],1,0,0,0,0,0
SH00620,[‘Nurturing’],1,0,0,0,0,0
SH00621,[‘Nurturing’],1,0,0,0,0,0
SH00622,[‘Nurturing’],1,0,0,0,0,0
SH00623,[‘Nurturing’],1,0,0,0,0,0
SH00624,[‘Nurturing’],1,0,0,0,0,0
SH00625,[‘Nurturing’],1,0,0,0,0,0
SH00626,[‘Nurturing’],1,0,0,0,0,0
SH00627,[‘Nurturing’],1,0,0,0,0,0
SH00628,[‘Nurturing’],1,0,0,0,0,0
SH00629,[‘Nurturing’],1,0,0,0,0,0
SH00630,[‘Nurturing’],1,0,0,0,0,0
SH00631,[‘Nurturing’],1,0,0,0,0,0
SH00632,[‘Nurturing’],1,0,0,0,0,0
SH00633,[‘Nurturing’],1,0,0,0,0,0
SH00634,[‘Nurturing’],1,0,0,0,0,0
SH00635,[‘Nurturing’],1,0,0,0,0,0
SH00636,[‘Nurturing’],1,0,0,0,0,0
SH00637,[‘Nurturing’],1,0,0,0,0,0
SH00638,[‘Nurturing’],1,0,0,0,0,0
SH00639,[‘Nurturing’],1,0,0,0,0,0
SH00640,[‘Nurturing’],1,0,0,0,0,0
SH00641,[‘Nurturing’],1,0,0,0,0,0
SH00642,[‘Nurturing’],1,0,0,0,0,0
SH00643,[‘Nurturing’],1,0,0,0,0,0
SH00644,[‘Nurturing’],1,0,0,0,0,0
SH00645,[‘Nurturing’],1,0,0,0,0,0
SH00646,[‘Nurturing’],1,0,0,0,0,0
SH00647,[‘Nurturing’],1,0,0,0,0,0
SH00648,[‘Nurturing’],1,0,0,0,0,0
SH00649,[‘Nurturing’],1,0,0,0,0,0
SH00650,[‘Nurturing’],1,0,0,0,0,0
SH00651,[‘Nurturing’],1,0,0,0,0,0
SH00652,[‘Nurturing’],1,0,0,0,0,0
SH00653,[‘Nurturing’],1,0,0,0,0,0
SH00654,[‘Nurturing’],1,0,0,0,0,0
SH00655,[‘Nurturing’],1,0,0,0,0,0
SH00656,[‘Nurturing’],1,0,0,0,0,0
SH00657,[‘Nurturing’],1,0,0,0,0,0
SH00658,[‘Nurturing’],1,0,0,0,0,0
SH00659,[‘Nurturing’],1,0,0,0,0,0
SH00660,[‘Nurturing’],1,0,0,0,0,0
SH00661,[‘Nurturing’],1,0,0,0,0,0
SH00662,[‘Nurturing’],1,0,0,0,0,0
SH00663,[‘Nurturing’],1,0,0,0,0,0
SH00664,[‘Nurturing’],1,0,0,0,0,0
SH00665,[‘Nurturing’],1,0,0,0,0,0
SH00666,[‘Nurturing’],1,0,0,0,0,0
SH00667,[‘Nurturing’],1,0,0,0,0,0
SH00668,[‘Nurturing’],1,0,0,0,0,0
SH00669,[‘Nurturing’],1,0,0,0,0,0
SH00670,[‘Nurturing’],1,0,0,0,0,0
SH00671,[‘Nurturing’],1,0,0,0,0,0
SH00672,[‘Nurturing’],1,0,0,0,0,0
SH00673,[‘Nurturing’],1,0,0,0,0,0
SH00674,[‘Nurturing’],1,0,0,0,0,0
SH00675,[‘Nurturing’],1,0,0,0,0,0
SH00676,[‘Nurturing’],1,0,0,0,0,0
SH00677,[‘Nurturing’],1,0,0,0,0,0
SH00678,[‘Nurturing’],1,0,0,0,0,0
SH00679,[‘Nurturing’],1,0,0,0,0,0
SH00680,[‘Nurturing’],1,0,0,0,0,0
SH00681,[‘Nurturing’],1,0,0,0,0,0
SH00682,[‘Nurturing’],1,0,0,0,0,0
SH00683,[‘Nurturing’],1,0,0,0,0,0
SH00684,[‘Nurturing’],1,0,0,0,0,0
SH00685,[‘Nurturing’],1,0,0,0,0,0
SH00686,[‘Nurturing’],1,0,0,0,0,0
SH00687,[‘Nurturing’],1,0,0,0,0,0
SH00688,[‘Nurturing’],1,0,0,0,0,0
SH00689,[‘Nurturing’],1,0,0,0,0,0
SH00690,[‘Nurturing’],1,0,0,0,0,0
SH00691,[‘Nurturing’],1,0,0,0,0,0
SH00692,[‘Nurturing’],1,0,0,0,0,0
SH00693,[‘Nurturing’],1,0,0,0,0,0
SH00694,[‘Nurturing’],1,0,0,0,0,0
SH00695,[‘Nurturing’],1,0,0,0,0,0
SH00696,[‘Nurturing’],1,0,0,0,0,0
SH00697,[‘Nurturing’],1,0,0,0,0,0
SH00698,[‘Nurturing’],1,0,0,0,0,0
SH00699,[‘Nurturing’],1,0,0,0,0,0
SH00700,[‘Nurturing’],1,0,0,0,0,0
SH00701,[‘Nurturing’],1,0,0,0,0,0
SH00702,[‘Nurturing’],1,0,0,0,0,0
SH00703,[‘Nurturing’],1,0,0,0,0,0
SH00704,[‘Nurturing’],1,0,0,0,0,0
SH00705,[‘Nurturing’],1,0,0,0,0,0
SH00706,[‘Nurturing’],1,0,0,0,0,0
SH00707,[‘Nurturing’],1,0,0,0,0,0
SH00708,[‘Nurturing’],1,0,0,0,0,0
SH00709,[‘Nurturing’],1,0,0,0,0,0
SH00710,[‘Nurturing’],1,0,0,0,0,0
SH00711,[‘Nurturing’],1,0,0,0,0,0
SH00712,[‘Nurturing’],1,0,0,0,0,0
SH00713,[‘Nurturing’],1,0,0,0,0,0
SH00714,[‘Nurturing’],1,0,0,0,0,0
SH00715,[‘Nurturing’],1,0,0,0,0,0
SH00716,[‘Nurturing’],1,0,0,0,0,0
SH00717,[‘Nurturing’],1,0,0,0,0,0
SH00718,[‘Nurturing’],1,0,0,0,0,0
SH00719,[‘Nurturing’],1,0,0,0,0,0
SH00720,[‘Nurturing’],1,0,0,0,0,0
SH00721,[‘Nurturing’],1,0,0,0,0,0
SH00722,[‘Nurturing’],1,0,0,0,0,0
SH00723,[‘Nurturing’],1,0,0,0,0,0
SH00724,[‘Nurturing’],1,0,0,0,0,0
SH00725,[‘Nurturing’],1,0,0,0,0,0
SH00726,[‘Nurturing’],1,0,0,0,0,0
SH00727,[‘Nurturing’],1,0,0,0,0,0
SH00728,[‘Nurturing’],1,0,0,0,0,0
SH00729,[‘Nurturing’],1,0,0,0,0,0
SH00730,[‘Nurturing’],1,0,0,0,0,0
SH00731,[‘Nurturing’],1,0,0,0,0,0
SH00732,[‘Nurturing’],1,0,0,0,0,0
SH00733,[‘Nurturing’],1,0,0,0,0,0
SH00734,[‘Nurturing’],1,0,0,0,0,0
SH00735,[‘Nurturing’],1,0,0,0,0,0
SH00736,[‘Nurturing’],1,0,0,0,0,0
SH00737,[‘Nurturing’],1,0,0,0,0,0
SH00738,[‘Nurturing’],1,0,0,0,0,0
SH00739,[‘Nurturing’],1,0,0,0,0,0
SH00740,[‘Nurturing’],1,0,0,0,0,0
SH00741,[‘Nurturing’],1,0,0,0,0,0
SH00742,[‘Nurturing’],1,0,0,0,0,0
SH00743,[‘Nurturing’],1,0,0,0,0,0
SH00744,[‘Nurturing’],1,0,0,0,0,0
SH00745,[‘Nurturing’],1,0,0,0,0,0
SH00746,[‘Nurturing’],1,0,0,0,0,0
SH00747,[‘Nurturing’],1,0,0,0,0,0
SH00748,[‘Nurturing’],1,0,0,0,0,0
SH00749,[‘Nurturing’],1,0,0,0,0,0
SH00750,[‘Nurturing’],1,0,0,0,0,0
SH00751,[‘Nurturing’],1,0,0,0,0,0
SH00752,[‘Nurturing’],1,0,0,0,0,0
SH00753,[‘Nurturing’],1,0,0,0,0,0
SH00754,[‘Nurturing’],1,0,0,0,0,0
SH00755,[‘Nurturing’],1,0,0,0,0,0
SH00756,[‘Nurturing’],1,0,0,0,0,0
SH00757,[‘Nurturing’],1,0,0,0,0,0
SH00758,[‘Nurturing’],1,0,0,0,0,0
SH00759,[‘Nurturing’],1,0,0,0,0,0
SH00760,[‘Nurturing’],1,0,0,0,0,0
SH00761,[‘Nurturing’],1,0,0,0,0,0
SH00762,[‘Nurturing’],1,0,0,0,0,0
SH00763,[‘Nurturing’],1,0,0,0,0,0
SH00764,[‘Nurturing’],1,0,0,0,0,0
SH00765,[‘Nurturing’],1,0,0,0,0,0
SH00766,[‘Nurturing’],1,0,0,0,0,0
SH00767,[‘Nurturing’],1,0,0,0,0,0
SH00768,[‘Nurturing’],1,0,0,0,0,0
SH00769,[‘Nurturing’],1,0,0,0,0,0
SH00770,[‘Nurturing’],1,0,0,0,0,0
SH00771,[‘Nurturing’],1,0,0,0,0,0
SH00772,[‘Nurturing’],1,0,0,0,0,0
SH00773,[‘Nurturing’],1,0,0,0,0,0
SH00774,[‘Nurturing’],1,0,0,0,0,0
SH00775,[‘Nurturing’],1,0,0,0,0,0
SH00776,[‘Nurturing’],1,0,0,0,0,0
SH00777,[‘Nurturing’],1,0,0,0,0,0
SH00778,[‘Nurturing’],1,0,0,0,0,0
SH00779,[‘Nurturing’],1,0,0,0,0,0
SH00780,[‘Nurturing’],1,0,0,0,0,0
SH00781,[‘Nurturing’],1,0,0,0,0,0
SH00782,[‘Nurturing’],1,0,0,0,0,0
SH00783,[‘Nurturing’],1,0,0,0,0,0
SH00784,[‘Nurturing’],1,0,0,0,0,0
SH00785,[‘Nurturing’],1,0,0,0,0,0
SH00786,[‘Nurturing’],1,0,0,0,0,0
SH00787,[‘Nurturing’],1,0,0,0,0,0
SH00788,[‘Nurturing’],1,0,0,0,0,0
SH00789,[‘Nurturing’],1,0,0,0,0,0
SH00790,[‘Nurturing’],1,0,0,0,0,0
SH00791,[‘Nurturing’],1,0,0,0,0,0
SH00792,[‘Nurturing’],1,0,0,0,0,0
SH00793,[‘Nurturing’],1,0,0,0,0,0
SH00794,[‘Nurturing’],1,0,0,0,0,0
SH00795,[‘Nurturing’],1,0,0,0,0,0
SH00796,[‘Nurturing’],1,0,0,0,0,0
SH00797,[‘Nurturing’],1,0,0,0,0,0
SH00798,[‘Nurturing’],1,0,0,0,0,0
SH00799,[‘Nurturing’],1,0,0,0,0,0
SH00800,[‘Nurturing’],1,0,0,0,0,0
SH00801,[‘Nurturing’],1,0,0,0,0,0
SH00802,[‘Nurturing’],1,0,0,0,0,0
SH00803,[‘Nurturing’],1,0,0,0,0,0
SH00804,[‘Nurturing’],1,0,0,0,0,0
SH00805,[‘Nurturing’],1,0,0,0,0,0
SH00806,[‘Nurturing’],1,0,0,0,0,0
SH00807,[‘Nurturing’],1,0,0,0,0,0
SH00808,[‘Nurturing’],1,0,0,0,0,0
SH00809,[‘Nurturing’],1,0,0,0,0,0
SH00810,[‘Nurturing’],1,0,0,0,0,0
SH00811,[‘Nurturing’],1,0,0,0,0,0
SH00812,[‘Nurturing’],1,0,0,0,0,0
SH00813,[‘Nurturing’],1,0,0,0,0,0
SH00814,[‘Nurturing’],1,0,0,0,0,0
SH00815,[‘Nurturing’],1,0,0,0,0,0
SH00816,[‘Nurturing’],1,0,0,0,0,0
SH00817,[‘Nurturing’],1,0,0,0,0,0
SH00818,[‘Nurturing’],1,0,0,0,0,0
SH00819,[‘Nurturing’],1,0,0,0,0,0
SH00820,[‘Nurturing’],1,0,0,0,0,0
SH00821,[‘Nurturing’],1,0,0,0,0,0
SH00822,[‘Nurturing’],1,0,0,0,0,0
SH00823,[‘Nurturing’],1,0,0,0,0,0
SH00824,[‘Nurturing’],1,0,0,0,0,0
SH00825,[‘Nurturing’],1,0,0,0,0,0
SH00826,[‘Nurturing’],1,0,0,0,0,0
SH00827,[‘Nurturing’],1,0,0,0,0,0
SH00828,[‘Nurturing’],1,0,0,0,0,0
SH00829,[‘Nurturing’],1,0,0,0,0,0
SH00830,[‘Nurturing’],1,0,0,0,0,0
SH00831,[‘Nurturing’],1,0,0,0,0,0
SH00832,[‘Nurturing’],1,0,0,0,0,0
SH00833,[‘Nurturing’],1,0,0,0,0,0
SH00834,[‘Nurturing’],1,0,0,0,0,0
SH00835,[‘Nurturing’],1,0,0,0,0,0
SH00836,[‘Nurturing’],1,0,0,0,0,0
SH00837,[‘Nurturing’],1,0,0,0,0,0
SH00838,[‘Nurturing’],1,0,0,0,0,0
SH00839,[‘Nurturing’],1,0,0,0,0,0
SH00840,[‘Nurturing’],1,0,0,0,0,0
SH00841,[‘Nurturing’],1,0,0,0,0,0
SH00842,[‘Nurturing’],1,0,0,0,0,0
SH00843,[‘Nurturing’],1,0,0,0,0,0
SH00844,[‘Nurturing’],1,0,0,0,0,0
SH00845,[‘Nurturing’],1,0,0,0,0,0
SH00846,[‘Nurturing’],1,0,0,0,0,0
SH00847,[‘Nurturing’],1,0,0,0,0,0
SH00848,[‘Nurturing’],1,0,0,0,0,0
SH00849,[‘Nurturing’],1,0,0,0,0,0
SH00850,[‘Nurturing’],1,0,0,0,0,0
SH00851,[‘Nurturing’],1,0,0,0,0,0
SH00852,[‘Nurturing’],1,0,0,0,0,0
SH00853,[‘Nurturing’],1,0,0,0,0,0
SH00854,[‘Nurturing’],1,0,0,0,0,0
SH00855,[‘Nurturing’],1,0,0,0,0,0
SH00856,[‘Nurturing’],1,0,0,0,0,0
SH00857,[‘Nurturing’],1,0,0,0,0,0
SH00858,[‘Nurturing’],1,0,0,0,0,0
SH00859,[‘Nurturing’],1,0,0,0,0,0
SH00860,[‘Nurturing’],1,0,0,0,0,0
SH00861,[‘Nurturing’],1,0,0,0,0,0
SH00862,[‘Nurturing’],1,0,0,0,0,0
SH00863,[‘Nurturing’],1,0,0,0,0,0
SH00864,[‘Nurturing’],1,0,0,0,0,0
SH00865,[‘Nurturing’],1,0,0,0,0,0
SH00866,[‘Nurturing’],1,0,0,0,0,0
SH00867,[‘Nurturing’],1,0,0,0,0,0
SH00868,[‘Nurturing’],1,0,0,0,0,0
SH00869,[‘Nurturing’],1,0,0,0,0,0
SH00870,[‘Nurturing’],1,0,0,0,0,0
SH00871,[‘Nurturing’],1,0,0,0,0,0
SH00872,[‘Nurturing’],1,0,0,0,0,0
SH00873,[‘Nurturing’],1,0,0,0,0,0
SH00874,[‘Nurturing’],1,0,0,0,0,0
SH00875,[‘Nurturing’],1,0,0,0,0,0
SH00876,[‘Nurturing’],1,0,0,0,0,0
SH00877,[‘Nurturing’],1,0,0,0,0,0
SH00878,[‘Nurturing’],1,0,0,0,0,0
SH00879,[‘Nurturing’],1,0,0,0,0,0
SH00880,[‘Nurturing’],1,0,0,0,0,0
SH00881,[‘Nurturing’],1,0,0,0,0,0
SH00882,[‘Nurturing’],1,0,0,0,0,0
SH00883,[‘Nurturing’],1,0,0,0,0,0
SH00884,[‘Nurturing’],1,0,0,0,0,0
SH00885,[‘Nurturing’],1,0,0,0,0,0
SH00886,[‘Nurturing’],1,0,0,0,0,0
SH00887,[‘Nurturing’],1,0,0,0,0,0
SH00888,[‘Nurturing’],1,0,0,0,0,0
SH00889,[‘Nurturing’],1,0,0,0,0,0
SH00890,[‘Nurturing’],1,0,0,0,0,0
SH00891,[‘Nurturing’],1,0,0,0,0,0
SH00892,[‘Nurturing’],1,0,0,0,0,0
SH00893,[‘Nurturing’],1,0,0,0,0,0
SH00894,[‘Nurturing’],1,0,0,0,0,0
SH00895,[‘Nurturing’],1,0,0,0,0,0
SH00896,[‘Nurturing’],1,0,0,0,0,0
SH00897,[‘Nurturing’],1,0,0,0,0,0
SH00898,[‘Nurturing’],1,0,0,0,0,0
SH00899,[‘Nurturing’],1,0,0,0,0,0
SH00900,[‘Nurturing’],1,0,0,0,0,0
SH00901,[‘Nurturing’],1,0,0,0,0,0
SH00902,[‘Nurturing’],1,0,0,0,0,0
SH00903,[‘Nurturing’],1,0,0,0,0,0
SH00904,[‘Nurturing’],1,0,0,0,0,0
SH00905,[‘Nurturing’],1,0,0,0,0,0
SH00906,[‘Nurturing’],1,0,0,0,0,0
SH00907,[‘Nurturing’],1,0,0,0,0,0
SH00908,[‘Nurturing’],1,0,0,0,0,0
SH00909,[‘Nurturing’],1,0,0,0,0,0
SH00910,[‘Nurturing’],1,0,0,0,0,0
SH00911,[‘Nurturing’],1,0,0,0,0,0
SH00912,[‘Nurturing’],1,0,0,0,0,0
SH00913,[‘Nurturing’],1,0,0,0,0,0
SH00914,[‘Nurturing’],1,0,0,0,0,0
SH00915,[‘Nurturing’],1,0,0,0,0,0
SH00916,[‘Nurturing’],1,0,0,0,0,0
SH00917,[‘Nurturing’],1,0,0,0,0,0
SH00918,[‘Nurturing’],1,0,0,0,0,0
SH00919,[‘Nurturing’],1,0,0,0,0,0
SH00920,[‘Nurturing’],1,0,0,0,0,0
SH00921,[‘Nurturing’],1,0,0,0,0,0
SH00922,[‘Nurturing’],1,0,0,0,0,0
SH00923,[‘Nurturing’],1,0,0,0,0,0
SH00924,[‘Nurturing’],1,0,0,0,0,0
SH00925,[‘Nurturing’],1,0,0,0,0,0
SH00926,[‘Nurturing’],1,0,0,0,0,0
SH00927,[‘Nurturing’],1,0,0,0,0,0
SH00928,[‘Nurturing’],1,0,0,0,0,0
SH00929,[‘Nurturing’],1,0,0,0,0,0
SH00930,[‘Nurturing’],1,0,0,0,0,0
SH00931,[‘Nurturing’],1,0,0,0,0,0
SH00932,[‘Nurturing’],1,0,0,0,0,0
SH00933,[‘Nurturing’],1,0,0,0,0,0
SH00934,[‘Nurturing’],1,0,0,0,0,0
SH00935,[‘Nurturing’],1,0,0,0,0,0
SH00936,[‘Nurturing’],1,0,0,0,0,0
SH00937,[‘Nurturing’],1,0,0,0,0,0
SH00938,[‘Nurturing’],1,0,0,0,0,0
SH00939,[‘Nurturing’],1,0,0,0,0,0
SH00940,[‘Nurturing’],1,0,0,0,0,0
SH00941,[‘Nurturing’],1,0,0,0,0,0
SH00942,[‘Nurturing’],1,0,0,0,0,0
SH00943,[‘Nurturing’],1,0,0,0,0,0
SH00944,[‘Nurturing’],1,0,0,0,0,0
SH00945,[‘Nurturing’],1,0,0,0,0,0
SH00946,[‘Nurturing’],1,0,0,0,0,0
SH00947,[‘Nurturing’],1,0,0,0,0,0
SH00948,[‘Nurturing’],1,0,0,0,0,0
SH00949,[‘Nurturing’],1,0,0,0,0,0
SH00950,[‘Nurturing’],1,0,0,0,0,0
SH00951,[‘Nurturing’],1,0,0,0,0,0
SH00952,[‘Nurturing’],1,0,0,0,0,0
SH00953,[‘Nurturing’],1,0,0,0,0,0
SH00954,[‘Nurturing’],1,0,0,0,0,0
SH00955,[‘Nurturing’],1,0,0,0,0,0
SH00956,[‘Nurturing’],1,0,0,0,0,0
SH00957,[‘Nurturing’],1,0,0,0,0,0
SH00958,[‘Nurturing’],1,0,0,0,0,0
SH00959,[‘Nurturing’],1,0,0,0,0,0
SH00960,[‘Nurturing’],1,0,0,0,0,0
SH00961,[‘Nurturing’],1,0,0,0,0,0
SH00962,[‘Nurturing’],1,0,0,0,0,0
SH00963,[‘Nurturing’],1,0,0,0,0,0
SH00964,[‘Nurturing’],1,0,0,0,0,0
SH00965,[‘Nurturing’],1,0,0,0,0,0
SH00966,[‘Nurturing’],1,0,0,0,0,0
SH00967,[‘Nurturing’],1,0,0,0,0,0
SH00968,[‘Nurturing’],1,0,0,0,0,0
SH00969,[‘Nurturing’],1,0,0,0,0,0
SH00970,[‘Nurturing’],1,0,0,0,0,0
SH00971,[‘Nurturing’],1,0,0,0,0,0
SH00972,[‘Nurturing’],1,0,0,0,0,0
SH00973,[‘Nurturing’],1,0,0,0,0,0
SH00974,[‘Nurturing’],1,0,0,0,0,0
SH00975,[‘Nurturing’],1,0,0,0,0,0
SH00976,[‘Nurturing’],1,0,0,0,0,0
SH00977,[‘Nurturing’],1,0,0,0,0,0
SH00978,[‘Nurturing’],1,0,0,0,0,0
SH00979,[‘Nurturing’],1,0,0,0,0,0
SH00980,[‘Nurturing’],1,0,0,0,0,0
SH00981,[‘Nurturing’],1,0,0,0,0,0
SH00982,[‘Nurturing’],1,0,0,0,0,0
SH00983,[‘Nurturing’],1,0,0,0,0,0
SH00984,[‘Nurturing’],1,0,0,0,0,0
SH00985,[‘Nurturing’],1,0,0,0,0,0
SH00986,[‘Nurturing’],1,0,0,0,0,0
SH00987,[‘Nurturing’],1,0,0,0,0,0
SH00988,[‘Nurturing’],1,0,0,0,0,0
SH00989,[‘Nurturing’],1,0,0,0,0,0
SH00990,[‘Nurturing’],1,0,0,0,0,0
SH00991,[‘Nurturing’],1,0,0,0,0,0
SH00992,[‘Nurturing’],1,0,0,0,0,0
SH00993,[‘Nurturing’],1,0,0,0,0,0
SH00994,[‘Nurturing’],1,0,0,0,0,0
SH00995,[‘Nurturing’],1,0,0,0,0,0
SH00996,[‘Nurturing’],1,0,0,0,0,0
SH00997,[‘Nurturing’],1,0,0,0,0,0
SH00998,[‘Nurturing’],1,0,0,0,0,0
SH00999,[‘Nurturing’],1,0,0,0,0,0
SH01000,[‘Nurturing’],1,0,0,0,0,0
SH01001,[‘Nurturing’],1,0,0,0,0,0
SH01002,[‘Nurturing’],1,0,0,0,0,0
SH01003,[‘Nurturing’],1,0,0,0,0,0
SH01004,[‘Nurturing’],1,0,0,0,0,0
SH01005,[‘Nurturing’],1,0,0,0,0,0
SH01006,[‘Nurturing’],1,0,0,0,0,0
SH01007,[‘Nurturing’],1,0,0,0,0,0
SH01008,[‘Nurturing’],1,0,0,0,0,0
SH01009,[‘Nurturing’],1,0,0,0,0,0
SH01010,[‘Nurturing’],1,0,0,0,0,0
SH01011,[‘Nurturing’],1,0,0,0,0,0
SH01012,[‘Nurturing’],1,0,0,0,0,0
SH01013,[‘Nurturing’],1,0,0,0,0,0
SH01014,[‘Nurturing’],1,0,0,0,0,0
SH01015,[‘Nurturing’],1,0,0,0,0,0
SH01016,[‘Nurturing’],1,0,0,0,0,0
SH01017,[‘Nurturing’],1,0,0,0,0,0
SH01018,[‘Nurturing’],1,0,0,0,0,0
SH01019,[‘Nurturing’],1,0,0,0,0,0
SH01020,[‘Nurturing’],1,0,0,0,0,0
SH01021,[‘Nurturing’],1,0,0,0,0,0
SH01022,[‘Nurturing’],1,0,0,0,0,0
SH01023,[‘Nurturing’],1,0,0,0,0,0
SH01024,[‘Nurturing’],1,0,0,0,0,0
SH01025,[‘Nurturing’],1,0,0,0,0,0
SH01026,[‘Nurturing’],1,0,0,0,0,0
SH01027,[‘Nurturing’],1,0,0,0,0,0
SH01028,[‘Nurturing’],1,0,0,0,0,0
SH01029,[‘Nurturing’],1,0,0,0,0,0
SH01030,[‘Nurturing’],1,0,0,0,0,0
SH01031,[‘Nurturing’],1,0,0,0,0,0
SH01032,[‘Nurturing’],1,0,0,0,0,0
